"tweet_avatar","images[0]","username","text","in_reply_to/0","in_reply_to/1","in_reply_to/2","in_reply_to/3","in_reply_to/4","in_reply_to/5","in_reply_to/6","in_reply_to/7","in_reply_to/8","in_reply_to/9","in_reply_to/10","in_reply_to/11","in_reply_to/12","in_reply_to/13","in_reply_to/14","in_reply_to/15","in_reply_to/16","in_reply_to/17","in_reply_to/18","in_reply_to/19","in_reply_to/20","in_reply_to/21","in_reply_to/22","in_reply_to/23","in_reply_to/24","in_reply_to/25","in_reply_to/26","replies","retweets","quotes","likes","url","timestamp","images/0","tweet_links/0","tweet_hashtags/0","tweet_hashtags/1","tweet_hashtags/2","tweet_hashtags/3","tweet_hashtags/4","tweet_hashtags/5","tweet_hashtags/6","tweet_hashtags/7","tweet_hashtags/8","tweet_mentions/0","tweet_mentions/1","tweet_mentions/2","tweet_mentions/3"
"https://pbs.twimg.com/profile_images/1614330887335972864/9zWMnJF5_400x400.jpg",,"@BloodDonorsIn","#Hyderabad Need Blood Any group 2 units at Gandhi Hospital. Please call 9948141402 via @PrabhakarGoud_K #Blood",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","67","0","13","https://twitter.com/BloodDonorsIn/status/1673335050090213379","2023-06-26 14:18:00+00:00",,,"#Hyderabad","#Blood",,,,,,,,"PrabhakarGoud_K",,,
"https://pbs.twimg.com/profile_images/1614330887335972864/9zWMnJF5_400x400.jpg",,"@BloodDonorsIn","#Tirupati Need Blood Any group 10 units at SVIMS Hospital. Please call 9154524339, 7207663329 via @ironman_i8 #Blood",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","57","1","15","https://twitter.com/BloodDonorsIn/status/1673334797307895811","2023-06-26 14:17:00+00:00",,,"#Tirupati","#Blood",,,,,,,,"ironman_i8",,,
"https://pbs.twimg.com/profile_images/1614330887335972864/9zWMnJF5_400x400.jpg",,"@BloodDonorsIn","#Secunderabad Need Blood A-ve 4 units for Bypass surgery at KIMS Hospital, Begumpet. Call 8856903778, 7972668566 via @rajesh_wadiyar #Blood",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","64","0","13","https://twitter.com/BloodDonorsIn/status/1673334563580391434","2023-06-26 14:17:00+00:00",,,"#Secunderabad","#Blood",,,,,,,,"rajesh_wadiyar",,,
"https://pbs.twimg.com/profile_images/1614330887335972864/9zWMnJF5_400x400.jpg",,"@BloodDonorsIn","#Jammu Need Blood O+ve 3 units at City Hospital. Please call 91494 42668 via @AshwaniSadhu39 #Blood",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","43","1","11","https://twitter.com/BloodDonorsIn/status/1673334372521451520","2023-06-26 14:16:00+00:00",,,"#Jammu","#Blood",,,,,,,,"AshwaniSadhu39",,,
"https://pbs.twimg.com/profile_images/1614330887335972864/9zWMnJF5_400x400.jpg",,"@BloodDonorsIn","#Delhi Need Blood Any group except B+ve 10 units at Apollo Hospital, Sarita Vihar. Please call 8447194722, 9906472014 @nicky6676 @vikaskumar",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","60","0","15","https://twitter.com/BloodDonorsIn/status/1673334106074038275","2023-06-26 14:15:00+00:00",,,"#Delhi",,,,,,,,,"nicky6676","vikaskumar",,
"https://pbs.twimg.com/profile_images/1614330887335972864/9zWMnJF5_400x400.jpg",,"@BloodDonorsIn","Please share details in English. Thanks!","@AKHARDCOREFAN",,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","https://twitter.com/BloodDonorsIn/status/1673333764481531909","2023-06-26 14:13:00+00:00",,,,,,,,,,,,,,,
"https://pbs.twimg.com/profile_images/1614330887335972864/9zWMnJF5_400x400.jpg",,"@BloodDonorsIn","Please share details in English. Thanks!","@arooonk3",,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1","0","1","https://twitter.com/BloodDonorsIn/status/1673333708290400258","2023-06-26 14:13:00+00:00",,,,,,,,,,,,,,,
"https://pbs.twimg.com/profile_images/1614330887335972864/9zWMnJF5_400x400.jpg",,"@BloodDonorsIn","Please share details in English. Thanks!","@GBabu12021320",,,,,,,,,,,,,,,,,,,,,,,,,,,"1","2","0","2","https://twitter.com/BloodDonorsIn/status/1673333564501360647","2023-06-26 14:13:00+00:00",,,,,,,,,,,,,,,
"https://pbs.twimg.com/profile_images/1614330887335972864/9zWMnJF5_400x400.jpg",,"@BloodDonorsIn","Please share details in English. Thanks!","@ARUNTHALA007",,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","https://twitter.com/BloodDonorsIn/status/1673333463657730049","2023-06-26 14:12:00+00:00",,,,,,,,,,,,,,,
"https://pbs.twimg.com/profile_images/1614330887335972864/9zWMnJF5_400x400.jpg",,"@BloodDonorsIn","#Chennai Need Blood AB-ve 1 unit at Rajiv Gandhi Hospital. Call 7338822862 via @Hereprak @VDRcva_twitss @pachaiperumal23",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","60","0","12","https://twitter.com/BloodDonorsIn/status/1673333355251679233","2023-06-26 14:12:00+00:00",,,"#Chennai",,,,,,,,,"Hereprak","VDRcva_twitss","pachaiperumal23",
"https://pbs.twimg.com/profile_images/1614330887335972864/9zWMnJF5_400x400.jpg",,"@BloodDonorsIn","#Bengaluru  Need 1 unit B+ SDP urgently at Kidwai Hospital. Pls call 9880825536 via @RaghuRamaiah3 #Blood",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","82","0","11","https://twitter.com/BloodDonorsIn/status/1673205042680320001","2023-06-26 05:42:00+00:00",,,"#Bengaluru","#Blood",,,,,,,,"RaghuRamaiah3",,,
"https://pbs.twimg.com/profile_images/1614330887335972864/9zWMnJF5_400x400.jpg",,"@BloodDonorsIn","Please share contact details. Thanks","@pachaiperumal23",,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","https://twitter.com/BloodDonorsIn/status/1673204508405690373","2023-06-26 05:40:00+00:00",,,,,,,,,,,,,,,
"https://pbs.twimg.com/profile_images/1614330887335972864/9zWMnJF5_400x400.jpg",,"@BloodDonorsIn","#Kanpur Need any group blood at Kulwanti hospital Pls call 7985451374 via @Pedal_India #Blood",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","83","0","12","https://twitter.com/BloodDonorsIn/status/1673204330659467265","2023-06-26 05:39:00+00:00",,,"#Kanpur","#Blood",,,,,,,,"Pedal_India",,,
"https://pbs.twimg.com/profile_images/1614330887335972864/9zWMnJF5_400x400.jpg",,"@BloodDonorsIn","#tirupati Need O+ve blood urgently, 30 units at SVIMS. Pls call 9154524339, 7207663329 via @ironman_i8 #Blood",,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","90","0","15","https://twitter.com/BloodDonorsIn/status/1673204023535751171","2023-06-26 05:38:00+00:00",,,"#tirupati","#Blood",,,,,,,,"ironman_i8",,,
"https://pbs.twimg.com/profile_images/1614330887335972864/9zWMnJF5_400x400.jpg",,"@BloodDonorsIn","#Hyderabad Need A-ve blood for Bypass surgery at KIMS, Secunderabad. Pls call 8856903778, 7972668566 via @rajesh_wadiyar #Blood",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","90","0","9","https://twitter.com/BloodDonorsIn/status/1673203307295436801","2023-06-26 05:35:00+00:00",,,"#Hyderabad","#Blood",,,,,,,,"rajesh_wadiyar",,,
"https://pbs.twimg.com/profile_images/1614330887335972864/9zWMnJF5_400x400.jpg",,"@BloodDonorsIn","#Delhi Urgently need 10 units of blood, any group except B +ve at Apollo Hospital, Sarita Vihar.  Pls call  8447194722,  9906472014 via @vikaskumar #Blood",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","68","0","12","https://twitter.com/BloodDonorsIn/status/1673202506183348225","2023-06-26 05:32:00+00:00",,,"#Delhi","#Blood",,,,,,,,"vikaskumar",,,
"https://pbs.twimg.com/profile_images/1614330887335972864/9zWMnJF5_400x400.jpg",,"@BloodDonorsIn","#Chennai  Need 1 unit AB-ve blood at Rajiv Gandhi Hospital . Pls call 7338822862 via @VDRcva_twitss #Blood",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","73","0","12","https://twitter.com/BloodDonorsIn/status/1673202085373042688","2023-06-26 05:30:00+00:00",,,"#Chennai","#Blood",,,,,,,,"VDRcva_twitss",,,
"https://pbs.twimg.com/profile_images/1614330887335972864/9zWMnJF5_400x400.jpg",,"@BloodDonorsIn","#Gurugram Need 18 units any group blood donors for Liver transplant surgery at Medanta Hospital, Rajeev Chowk.  Pls call 7632018186 via @RaghuRamaiah3 #Blood",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","87","1","16","https://twitter.com/BloodDonorsIn/status/1673201582870241280","2023-06-26 05:28:00+00:00",,,"#Gurugram","#Blood",,,,,,,,"RaghuRamaiah3",,,
"https://pbs.twimg.com/profile_images/1614330887335972864/9zWMnJF5_400x400.jpg",,"@BloodDonorsIn","#Chennai Need RBC, O-ve 4 units at Global Hospital, Perumbakkam. Pls call 9884049219, 9094796637 via @pn_naveen_ #Blood",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","69","0","10","https://twitter.com/BloodDonorsIn/status/1673201118762115074","2023-06-26 05:26:00+00:00",,,"#Chennai","#Blood",,,,,,,,"pn_naveen_",,,
"https://pbs.twimg.com/profile_images/1614330887335972864/9zWMnJF5_400x400.jpg",,"@BloodDonorsIn","#Raipur Need O+ve platelets at AIIMS.  Pls call 93293 55114 via  @pkmfranco #Blood",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","45","0","8","https://twitter.com/BloodDonorsIn/status/1673200531492458496","2023-06-26 05:24:00+00:00",,,"#Raipur","#Blood",,,,,,,,"pkmfranco",,,
"https://pbs.twimg.com/profile_images/1614330887335972864/9zWMnJF5_400x400.jpg",,"@BloodDonorsIn","#Chennai Need blood 4 units O positive at  Kauvery hospital. Pls call 9600077444 via @deepsealioness #Blood",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","73","0","13","https://twitter.com/BloodDonorsIn/status/1673200204659707912","2023-06-26 05:23:00+00:00",,,"#Chennai","#Blood",,,,,,,,"deepsealioness",,,
"https://pbs.twimg.com/profile_images/1614330887335972864/9zWMnJF5_400x400.jpg",,"@BloodDonorsIn","#Jammu Need O+ve blood at GMC. Pls call 9149442668 via @Mohabatalich #Blood",,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","80","0","11","https://twitter.com/BloodDonorsIn/status/1673199578294919169","2023-06-26 05:20:00+00:00",,,"#Jammu","#Blood",,,,,,,,"Mohabatalich",,,
"https://pbs.twimg.com/profile_images/1614330887335972864/9zWMnJF5_400x400.jpg",,"@BloodDonorsIn","#Gurugram Need blood & platelets 18 units, any group at Vedanta Hospital.  Pls call 7632018186 via  @NileshMishra75 #Blood",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2","92","0","10","https://twitter.com/BloodDonorsIn/status/1673199056905195521","2023-06-26 05:18:00+00:00",,,"#Gurugram","#Blood",,,,,,,,"NileshMishra75",,,
"https://pbs.twimg.com/profile_images/1614330887335972864/9zWMnJF5_400x400.jpg",,"@BloodDonorsIn","#Anantapur 
 Urgently need 2 units of AB-ve  blood at Sai Ratna hospital, Sai Nagar 3rd cross.  Pls call 9502195039 via @hams541541 #Blood",,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","78","0","12","https://twitter.com/BloodDonorsIn/status/1673198194753425408","2023-06-26 05:15:00+00:00",,,"#Anantapur","#Blood",,,,,,,,"hams541541",,,
"https://pbs.twimg.com/profile_images/1614330887335972864/9zWMnJF5_400x400.jpg",,"@BloodDonorsIn","#Noida Need blood at Fortis Hospital, any group.  Pls call 9827090111 via  @SherESharma #Blood",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","63","0","12","https://twitter.com/BloodDonorsIn/status/1673197298485202944","2023-06-26 05:11:00+00:00",,,"#Noida","#Blood",,,,,,,,"SherESharma",,,
"https://pbs.twimg.com/profile_images/1614330887335972864/9zWMnJF5_400x400.jpg",,"@BloodDonorsIn","Please share Hospital name & contact details. Thanks","@thespicychutney",,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","https://twitter.com/BloodDonorsIn/status/1673196854182580226","2023-06-26 05:09:00+00:00",,,,,,,,,,,,,,,
"https://pbs.twimg.com/profile_images/1614330887335972864/9zWMnJF5_400x400.jpg",,"@BloodDonorsIn","#Chennai  Need AB-ve Blood at Rajiv Gandhi Hospital.  Pls call 7338822862 via @RaghuRamaiah3 #Blood",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","81","0","16","https://twitter.com/BloodDonorsIn/status/1673196648611352576","2023-06-26 05:09:00+00:00",,,"#Chennai","#Blood",,,,,,,,"RaghuRamaiah3",,,
"https://pbs.twimg.com/profile_images/1614330887335972864/9zWMnJF5_400x400.jpg",,"@BloodDonorsIn","#Delhi Need blood any group 35 units at Max Superspeciality Hospital, Saket.  Pls call 7782931115 via @VillageAmrapali #Blood",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","63","0","11","https://twitter.com/BloodDonorsIn/status/1673196140303630336","2023-06-26 05:07:00+00:00",,,"#Delhi","#Blood",,,,,,,,"VillageAmrapali",,,
"https://pbs.twimg.com/profile_images/1614330887335972864/9zWMnJF5_400x400.jpg",,"@BloodDonorsIn","Congratulations and Thank you! ❤️","@Posc123",,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","1","https://twitter.com/BloodDonorsIn/status/1672985540160024576","2023-06-25 15:10:00+00:00",,,,,,,,,,,,,,,
"https://pbs.twimg.com/profile_images/1614330887335972864/9zWMnJF5_400x400.jpg",,"@BloodDonorsIn","#Chennai #TamilNadu 

Need Blood O+ve 4 units at Kauvery Hospital. Please contact 9600077444 via @deepsealioness #Blood",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","97","1","20","https://twitter.com/BloodDonorsIn/status/1672985201792942081","2023-06-25 15:08:00+00:00",,,"#Chennai","#TamilNadu","#Blood",,,,,,,"deepsealioness",,,
"https://pbs.twimg.com/profile_images/1614330887335972864/9zWMnJF5_400x400.jpg",,"@BloodDonorsIn","Congratulations and Thank you! ❤️","@MiddyaSuman2","@DharDipsita",,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","1","https://twitter.com/BloodDonorsIn/status/1672984694030479360","2023-06-25 15:06:00+00:00",,,,,,,,,,,,,,,
"https://pbs.twimg.com/profile_images/1614330887335972864/9zWMnJF5_400x400.jpg",,"@BloodDonorsIn","#Hyderabad Need platelets at KIMS Kondapur. Pls call 9148471791 via @chdchiranjeevi #Blood",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","72","0","13","https://twitter.com/BloodDonorsIn/status/1672884136724549632","2023-06-25 08:27:00+00:00",,,"#Hyderabad","#Blood",,,,,,,,"chdchiranjeevi",,,
"https://pbs.twimg.com/profile_images/1614330887335972864/9zWMnJF5_400x400.jpg",,"@BloodDonorsIn","#Hyderabad urgently need 15 units of A-ve Blood at pollo Hospitals, Jubilee hills . Pls call 9491566315 via @gnsraviteja #Blood",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","99","1","19","https://twitter.com/BloodDonorsIn/status/1672883107362639872","2023-06-25 08:23:00+00:00",,,"#Hyderabad","#Blood",,,,,,,,"gnsraviteja",,,
"https://pbs.twimg.com/profile_images/1614330887335972864/9zWMnJF5_400x400.jpg",,"@BloodDonorsIn","#Hyderabad Need 2 units A+ve Blood & Platelets at Apollo Hospital, Jubilee Hills . Pls call 9347322955 via @sandeep996666 #Blood",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","83","0","11","https://twitter.com/BloodDonorsIn/status/1672882710438887424","2023-06-25 08:21:00+00:00",,,"#Hyderabad","#Blood",,,,,,,,"sandeep996666",,,
"https://pbs.twimg.com/profile_images/1614330887335972864/9zWMnJF5_400x400.jpg",,"@BloodDonorsIn","#Hyderabad Need B+ve Blood Platelets donor at Sunshine Hospital Pls call 7093746466 via @RaghuRamaiah3 #Blood",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","66","0","12","https://twitter.com/BloodDonorsIn/status/1672881813705068544","2023-06-25 08:17:00+00:00",,,"#Hyderabad","#Blood",,,,,,,,"RaghuRamaiah3",,,
"https://pbs.twimg.com/profile_images/1614330887335972864/9zWMnJF5_400x400.jpg",,"@BloodDonorsIn","#Hyderabad Need 4 units B-ve blood at Care Hospital, Gachibowli. Pls call 7013123648 via @RaghuRamaiah3 #Blood",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","87","0","14","https://twitter.com/BloodDonorsIn/status/1672881533315866624","2023-06-25 08:16:00+00:00",,,"#Hyderabad","#Blood",,,,,,,,"RaghuRamaiah3",,,
"https://pbs.twimg.com/profile_images/1614330887335972864/9zWMnJF5_400x400.jpg",,"@BloodDonorsIn","Please share contact details","@VDRcva_twitss",,,,,,,,,,,,,,,,,,,,,,,,,,,"1","1","0","7","https://twitter.com/BloodDonorsIn/status/1672881085225787395","2023-06-25 08:15:00+00:00",,,,,,,,,,,,,,,
"https://pbs.twimg.com/profile_images/1614330887335972864/9zWMnJF5_400x400.jpg",,"@BloodDonorsIn","Please share hospital and contact details","@chdchiranjeevi","@innocentabbyi","@praveen_reddiey","@alwaystwittter","@urstrulytpr",,,,,,,,,,,,,,,,,,,,,,,"1","3","0","3","https://twitter.com/BloodDonorsIn/status/1672880980494028800","2023-06-25 08:14:00+00:00",,,,,,,,,,,,,,,
"https://pbs.twimg.com/profile_images/1614330887335972864/9zWMnJF5_400x400.jpg",,"@BloodDonorsIn","#Bhopal Urgently need O-ve blood at J K Hospital, Kolar Road. Pls call 7771001805, via @itntweetz #Blood",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","74","0","12","https://twitter.com/BloodDonorsIn/status/1672880820263227393","2023-06-25 08:14:00+00:00",,,"#Bhopal","#Blood",,,,,,,,"itntweetz",,,
"https://pbs.twimg.com/profile_images/1614330887335972864/9zWMnJF5_400x400.jpg",,"@BloodDonorsIn","#Chennai Urgently need blood AB-ve 2 units at Rajiv Gandhi Government Hospital. Pls call 7338822862 via @Shyamsu24 #Blood",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","76","0","13","https://twitter.com/BloodDonorsIn/status/1672880008384372736","2023-06-25 08:10:00+00:00",,,"#Chennai","#Blood",,,,,,,,"Shyamsu24",,,
"https://pbs.twimg.com/profile_images/1614330887335972864/9zWMnJF5_400x400.jpg",,"@BloodDonorsIn","Pls share the contact number","@NaanYaar08","@ChennaiBlood",,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","https://twitter.com/BloodDonorsIn/status/1672879209499488258","2023-06-25 08:07:00+00:00",,,,,,,,,,,,,,,
"https://pbs.twimg.com/profile_images/1614330887335972864/9zWMnJF5_400x400.jpg",,"@BloodDonorsIn","#Madurai  Need O-ve blood 3 units at Rajaji Govt Hospital Pls call 8667057871, 9952484252 via @mathan_045 #Blood",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","75","0","11","https://twitter.com/BloodDonorsIn/status/1672878897611030528","2023-06-25 08:06:00+00:00",,,"#Madurai","#Blood",,,,,,,,"mathan_045",,,
"https://pbs.twimg.com/profile_images/1614330887335972864/9zWMnJF5_400x400.jpg",,"@BloodDonorsIn","#Delhi 
Need 3 units blood any group in G.B Pant Hospital Kindly contact 8360563923 via @Covidhelps #Blood",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","63","0","13","https://twitter.com/BloodDonorsIn/status/1672878273460838400","2023-06-25 08:03:00+00:00",,,"#Delhi","#Blood",,,,,,,,"Covidhelps",,,
"https://pbs.twimg.com/profile_images/1614330887335972864/9zWMnJF5_400x400.jpg",,"@BloodDonorsIn","Please share the contact number","@yogiNomi","@iSinghVikash","@BloodDonation","@BloodDonorDelhi",,,,,,,,,,,,,,,,,,,,,,,,"0","3","0","2","https://twitter.com/BloodDonorsIn/status/1672877836338868230","2023-06-25 08:02:00+00:00",,,,,,,,,,,,,,,
"https://pbs.twimg.com/profile_images/1614330887335972864/9zWMnJF5_400x400.jpg",,"@BloodDonorsIn","#Kolkata #WestBengal Need Blood B-ve 3 units at BM Birla Heart Hospital. Please call 8336088248 via @k2kjha #Blood",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2","73","0","15","https://twitter.com/BloodDonorsIn/status/1672644793925525505","2023-06-24 16:36:00+00:00",,,"#Kolkata","#WestBengal","#Blood",,,,,,,"k2kjha",,,
"https://pbs.twimg.com/profile_images/1614330887335972864/9zWMnJF5_400x400.jpg",,"@BloodDonorsIn","Congratulations and Thank you!","@shreenitelang","@airnews_arngbad","@MoHFW_INDIA",,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","1","https://twitter.com/BloodDonorsIn/status/1672644435845234690","2023-06-24 16:34:00+00:00",,,,,,,,,,,,,,,
"https://pbs.twimg.com/profile_images/1614330887335972864/9zWMnJF5_400x400.jpg",,"@BloodDonorsIn","#Bengaluru #Karnataka Need Blood O-ve 5 units at Narayana Hrudayalaya, Bommasandara. Please call 98452 72618, 77609 75044 via @cyntalist #Blood",,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","78","0","11","https://twitter.com/BloodDonorsIn/status/1672644234099212290","2023-06-24 16:33:00+00:00",,,"#Bengaluru","#Karnataka","#Blood",,,,,,,"cyntalist",,,
"https://pbs.twimg.com/profile_images/1614330887335972864/9zWMnJF5_400x400.jpg",,"@BloodDonorsIn","#Vijayawada Need Blood A+ve 1 unit at SVD Multi Speciality Hospital. Please call 7893893276 via @BattingPlay #Blood",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","61","0","12","https://twitter.com/BloodDonorsIn/status/1672643895136600065","2023-06-24 16:32:00+00:00",,,"#Vijayawada","#Blood",,,,,,,,"BattingPlay",,,
"https://pbs.twimg.com/profile_images/1614330887335972864/9zWMnJF5_400x400.jpg",,"@BloodDonorsIn","#Chennai #TamilNadu Need Blood A+ve at ICF Railway Hospital. Please call 7871342324 via @sindhan @rmmamgayu #Blood",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","68","1","11","https://twitter.com/BloodDonorsIn/status/1672643557637644289","2023-06-24 16:31:00+00:00",,,"#Chennai","#TamilNadu","#Blood",,,,,,,"sindhan","rmmamgayu",,
"https://pbs.twimg.com/profile_images/1614330887335972864/9zWMnJF5_400x400.jpg",,"@BloodDonorsIn","#Delhi Need Blood O-ve 4 units at Fortis Escorts Hospital. Please call 9923751743 via @jeasbe #Blood",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","60","1","8","https://twitter.com/BloodDonorsIn/status/1672643041075642368","2023-06-24 16:29:00+00:00",,,"#Delhi","#Blood",,,,,,,,"jeasbe",,,
"https://pbs.twimg.com/profile_images/1614330887335972864/9zWMnJF5_400x400.jpg",,"@BloodDonorsIn","#Delhi Need Blood O-ve 4 units at Fortis Escorts Hospital. Please call 9923751743 via @atandon64 #Blood",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","49","0","7","https://twitter.com/BloodDonorsIn/status/1672642718982455298","2023-06-24 16:27:00+00:00",,,"#Delhi","#Blood",,,,,,,,"atandon64",,,
"https://pbs.twimg.com/profile_images/1614330887335972864/9zWMnJF5_400x400.jpg",,"@BloodDonorsIn","#Delhi Need Blood Any group 2 units at LNJP Hospital. Please call 9682505655 via @RubinaM_786 #Blood",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","73","0","15","https://twitter.com/BloodDonorsIn/status/1672642385086406657","2023-06-24 16:26:00+00:00",,,"#Delhi","#Blood",,,,,,,,"RubinaM_786",,,
"https://pbs.twimg.com/profile_images/1614330887335972864/9zWMnJF5_400x400.jpg",,"@BloodDonorsIn","#Gurugram Need Blood Any group 2 uints at Medanta Hospital. Please call 9711453725 via @iSinghVikash @speaks_prav",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","77","0","20","https://twitter.com/BloodDonorsIn/status/1672603679751274497","2023-06-24 13:52:00+00:00",,,"#Gurugram",,,,,,,,,"iSinghVikash","speaks_prav",,
"https://pbs.twimg.com/profile_images/1614330887335972864/9zWMnJF5_400x400.jpg",,"@BloodDonorsIn","#Delhi Need Blood O-ve 1 unit at Manipal Hospital. Please call  via 8827026784 @p_rachna #Blood",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","65","0","12","https://twitter.com/BloodDonorsIn/status/1672603232818872321","2023-06-24 13:51:00+00:00",,,"#Delhi","#Blood",,,,,,,,"p_rachna",,,
"https://pbs.twimg.com/profile_images/1614330887335972864/9zWMnJF5_400x400.jpg",,"@BloodDonorsIn","#Guntur Need Blood AB+ve 2 units at Ramesh Hospital. Please call 9000251569 via @nirupamakotekar @VamsiKKagitha #Blood",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","76","0","15","https://twitter.com/BloodDonorsIn/status/1672602997220597761","2023-06-24 13:50:00+00:00",,,"#Guntur","#Blood",,,,,,,,"nirupamakotekar","VamsiKKagitha",,
"https://pbs.twimg.com/profile_images/1614330887335972864/9zWMnJF5_400x400.jpg",,"@BloodDonorsIn","#Jalore Need Blood A+ve 2 units at Ramdev Hospital. Please call 9653775257 via @ShravanRajSiddi #Blood",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","65","0","18","https://twitter.com/BloodDonorsIn/status/1672602637718499334","2023-06-24 13:48:00+00:00",,,"#Jalore","#Blood",,,,,,,,"ShravanRajSiddi",,,
"https://pbs.twimg.com/profile_images/1614330887335972864/9zWMnJF5_400x400.jpg",,"@BloodDonorsIn","#Vishakapatnam Need Blood 2 units AB+ve at HCG Hospital, Arilova. Please call 9000736726, 9866106043 via @HEROSFoundation @KTRASHOKG
#Blood",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","76","0","15","https://twitter.com/BloodDonorsIn/status/1672602338228314117","2023-06-24 13:47:00+00:00",,,"#Vishakapatnam","#Blood",,,,,,,,"HEROSFoundation","KTRASHOKG",,
"https://pbs.twimg.com/profile_images/1614330887335972864/9zWMnJF5_400x400.jpg",,"@BloodDonorsIn","#Lucknow #UttarPradesh Need Blood Any group 2 units at RML Hospital. Please call 8707661800 via @cansurviveEWS #Blood",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","61","0","14","https://twitter.com/BloodDonorsIn/status/1672602028357427200","2023-06-24 13:46:00+00:00",,,"#Lucknow","#UttarPradesh","#Blood",,,,,,,"cansurviveEWS",,,
"https://pbs.twimg.com/profile_images/1614330887335972864/9zWMnJF5_400x400.jpg",,"@BloodDonorsIn","#Delhi Need Blood O-ve 2 units at Manipal Hospital. Please call 7587556276, 9753081516 via @ItsRDil #Blood",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","64","0","15","https://twitter.com/BloodDonorsIn/status/1672601684407721987","2023-06-24 13:44:00+00:00",,,"#Delhi","#Blood",,,,,,,,"ItsRDil",,,
"https://pbs.twimg.com/profile_images/1614330887335972864/9zWMnJF5_400x400.jpg",,"@BloodDonorsIn","","@Ak_Thamizh21","@Maduraikannank",,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","2","https://twitter.com/BloodDonorsIn/status/1672601301144809474","2023-06-24 13:43:00+00:00",,,,,,,,,,,,,,,
"https://pbs.twimg.com/profile_images/1614330887335972864/9zWMnJF5_400x400.jpg",,"@BloodDonorsIn","","@AK_Thamizh01","@Maduraikannank",,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","2","https://twitter.com/BloodDonorsIn/status/1672601283398713351","2023-06-24 13:43:00+00:00",,,,,,,,,,,,,,,
"https://pbs.twimg.com/profile_images/1614330887335972864/9zWMnJF5_400x400.jpg",,"@BloodDonorsIn","","@sharan_warrior1","@Maduraikannank",,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","4","https://twitter.com/BloodDonorsIn/status/1672601180462039045","2023-06-24 13:42:00+00:00",,,,,,,,,,,,,,,
